Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTC,2018-09-17T23:00:00.336Z,6273.2200825643,6281.4093546956,6282.8008768145,6271.0795718813
BTC,2018-09-18T23:00:00.667Z,6278.5954861797,6273.2200825647,6280.9622972434,6271.8944526771
BTC,2018-09-19T22:59:59.702Z,6282.6107265937,6277.4841075341,6291.6152000423,6265.0940171095
BTC,2018-09-21T03:59:59.161Z,6288.0701702962,6283.1191237588,6288.6864503353,6276.0944503822
BTC,2018-09-22T03:59:59.970Z,6317.6996850165,6288.0700736307,6327.3668657868,6286.8240798394
BTC,2018-09-23T03:59:59.875Z,6293.8364208374,6317.6999234045,6319.3257273949,6292.4706928337
BTC,2018-09-24T03:59:59.865Z,6289.6213269847,6293.8364208374,6294.3462737454,6287.2521022979
BTC,2018-09-25T03:59:59.840Z,6466.9945639118,6289.6206764534,6662.4231336286,6286.5290494094
BTC,2018-09-26T03:59:59.603Z,6391.3859805928,6466.9945176657,6480.6880894274,6331.8022312322
BTC,2018-09-27T03:59:59.615Z,6509.7766212475,6391.3859849297,6559.4844280412,6389.4295985979
BTC,2018-09-28T03:59:59.269Z,6698.4160468789,6509.7770135253,6737.9438444368,6435.7578750306
BTC,2018-09-29T03:59:59.104Z,6502.6881513173,6698.4167564183,6799.9307214967,6487.9535694366
BTC,2018-09-30T03:59:59.833Z,6576.6143197,6502.6869521812,6633.7609491965,6468.4035718177
BTC,2018-10-01T03:59:59.835Z,6647.3879467315,6576.6160829094,6664.3942294941,6537.7920786792
BTC,2018-10-02T03:59:59.421Z,6603.7543420461,6647.3878029401,6659.7968600971,6510.6471961955
BTC,2018-10-02T23:00:00.069Z,6576.3542289419,6539.3227382808,6585.4753112175,6532.1489274188
BTC,2018-10-03T22:59:59.276Z,6481.2457703264,6577.9971517849,6578.0015415591,6433.6559846007
BTC,2018-10-04T22:59:59.746Z,6594.9357857858,6506.4544523329,6642.0053618108,6501.9345634429
BTC,2018-10-05T23:00:00.091Z,6630.5752970678,6594.9357857858,6680.7751539016,6554.8110325146
BTC,2018-10-06T22:59:59.533Z,6595.2603262611,6634.1342411636,6644.5644760065,6571.4726623297
BTC,2018-10-07T23:00:00.583Z,6591.6863183363,6595.2603677099,6637.2232914797,6547.1878416829
BTC,2018-10-08T22:59:59.981Z,6662.8684995573,6614.1037057674,6696.4958135247,6591.2069680441
BTC,2018-10-09T22:59:59.484Z,6663.021070746,6662.868499427,6676.2308586929,6601.4793558534
BTC,2018-10-10T23:00:00.733Z,6619.4958451381,6663.0209787939,6663.0209787939,6546.9632867767
BTC,2018-10-11T23:00:00.062Z,6285.859202643,6628.470052521,6628.5829968309,6221.485449902
BTC,2018-10-12T23:00:00.204Z,6309.1989214047,6285.5063318981,6350.7841687247,6207.7182891851
BTC,2018-10-13T23:00:00.539Z,6331.1311540774,6309.198440134,6336.0911011569,6271.4844402804
BTC,2018-10-14T22:59:59.676Z,6361.4170162729,6329.9770498309,6408.6016409278,6319.7132087584
BTC,2018-10-15T22:59:59.958Z,6721.5875032778,6341.3807216161,7586.5246341774,6306.1846860022
BTC,2018-10-16T23:00:00.088Z,6724.8330778968,6723.0975107775,6897.0334414135,6679.9220977906
BTC,2018-10-17T23:00:00.377Z,6444.7470095938,6724.8331239937,6802.158611597,6432.0472117149
BTC,2018-10-18T22:59:59.871Z,6374.6488625469,6450.0646625031,6486.4749219109,6335.1735054446
BTC,2018-10-19T23:00:00.340Z,6372.6868170702,6374.6488629396,6407.227987545,6339.2650113519
BTC,2018-10-20T22:59:59.794Z,6407.4790849086,6360.8354903216,6438.7903466416,6342.0614545015
BTC,2018-10-21T23:00:00.145Z,6412.5304907339,6406.390391175,6472.834459348,6398.0033926026
BTC,2018-10-22T23:00:00.527Z,6396.8801542538,6412.2043047102,6437.0745568411,6362.3328661267
BTC,2018-10-23T23:00:00.017Z,6396.252324044,6405.5655961579,6434.9777026874,6352.1380455747
BTC,2018-10-24T22:59:59.786Z,6407.667175231,6402.0225495307,6460.2498037062,6383.9463302573
BTC,2018-10-25T22:59:59.884Z,6405.5007258241,6412.5660407915,6421.7832074351,6358.2592466682
BTC,2018-10-26T23:00:00.607Z,6392.1793373833,6405.3365524345,6448.0285064617,6370.1957348269
BTC,2018-10-27T23:00:00.142Z,6436.355483928,6392.845687125,6442.8894143342,6389.3444452112
BTC,2018-10-28T17:00:00.147Z,6429.6871414323,6441.7392211713,6442.0903728704,6408.7705841684
BTC,2018-10-29T22:59:59.000Z,6266.1896827178,6430.1504052633,6439.4576962046,6211.5605232337
BTC,2018-10-30T23:00:00.000Z,6276.4644997238,6265.910149503,6313.2724566474,6247.5175852126
BTC,2018-10-31T23:00:00.000Z,6321.713671307,6276.7346706838,6394.7834311905,6207.0573356075
BTC,2018-11-01T22:59:58.000Z,6341.0948126498,6322.0936278344,6376.6562270431,6296.5893373346
BTC,2018-11-02T22:59:59.000Z,6360.1412719216,6340.400655742,6409.156465813,6336.6497508795
BTC,2018-11-03T22:59:59.000Z,6344.7389429436,6360.7198120431,6371.2379695068,6292.1518123473
BTC,2018-11-04T22:59:58.000Z,6405.1397546807,6344.7389429933,6473.7784382572,6318.6276218102
BTC,2018-11-05T22:59:58.000Z,6396.3521235412,6405.1403309472,6440.957227671,6374.6988897195
BTC,2018-11-06T22:59:59.000Z,6425.9178018185,6404.3771748271,6449.9987451721,6377.5427753267
BTC,2018-11-07T23:00:00.000Z,6514.4894527375,6426.6552217602,6553.951931748,6424.6586263377
BTC,2018-11-08T22:59:59.000Z,6412.524289058,6518.3360881926,6530.7336614239,6400.9365464531
BTC,2018-11-09T22:59:59.000Z,6343.6325037562,6412.5239995551,6433.2531853235,6309.6526526156
BTC,2018-11-10T23:00:00.000Z,6365.655231516,6338.7818947324,6396.877363663,6335.2180512633
BTC,2018-11-11T22:59:59.000Z,6327.4806461044,6360.005433977,6380.8134341094,6292.7218466615
BTC,2018-11-12T23:00:00.000Z,6327.1546960646,6370.273273137,6391.766567815,6305.0102709434
BTC,2018-11-13T22:59:59.000Z,6282.4386771629,6327.1546966981,6331.4876341914,6245.2381744164
BTC,2018-11-14T22:59:58.000Z,5524.8010934193,6281.6044107763,6295.9538659491,5390.1166299792
BTC,2018-11-15T22:59:59.000Z,5511.1528335321,5524.764808932,5692.0689524537,5244.6942670896
BTC,2018-11-16T23:00:00.000Z,5448.6006335653,5573.0171532108,5608.7225883851,5423.0504044658
BTC,2018-11-17T22:59:59.000Z,5497.4112787322,5513.4238604307,5564.0289679111,5466.5005898062
BTC,2018-11-18T23:00:00.000Z,5553.014895008,5497.3677842212,5638.9769731761,5495.6778216834
BTC,2018-11-19T23:00:00.000Z,4800.3428974568,5553.014746716,5610.1495510444,4708.8642554494
BTC,2018-11-20T22:59:59.000Z,4246.3127740611,4744.6198406513,4888.6227118272,4076.5947165121
BTC,2018-11-21T22:59:59.000Z,4478.2995582941,4364.7415489787,4631.902484782,4250.1650634179
BTC,2018-11-22T23:00:00.000Z,4405.7440313629,4476.2272441122,4591.8791150933,4354.5686489715
BTC,2018-11-23T22:59:59.000Z,4329.9172203207,4405.744487254,4405.7445849197,4119.999690568
BTC,2018-11-24T22:59:59.000Z,3728.8726484882,4329.9254247354,4378.5098917473,3668.6139696012
BTC,2018-11-25T22:59:59.000Z,3951.20502915,3788.2890885374,4101.9993874026,3447.5760411337
BTC,2018-11-26T22:59:58.000Z,3640.5571648024,3951.2115204756,4064.7482167097,3530.7216456852
BTC,2018-11-27T23:00:00.000Z,3792.1923641199,3640.9379250251,3830.8201418608,3559.3240649925
BTC,2018-11-28T22:59:59.000Z,4174.31997237,3792.1959942366,4341.4399220735,3752.4461786953
BTC,2018-11-29T23:00:00.000Z,4218.6083631146,4220.3233352743,4400.4625831009,4082.3198208161
BTC,2018-11-30T22:59:59.000Z,3952.4478953992,4241.7446996734,4299.9763743864,3878.6581009553
BTC,2018-12-01T22:59:59.000Z,4178.60382773,3953.5214624664,4251.3699479575,3904.3941906643
BTC,2018-12-02T22:59:59.000Z,4118.5182417699,4138.477059627,4255.9540212471,4038.0985836485
BTC,2018-12-03T22:59:59.000Z,3847.0327374089,4092.8511149115,4104.8589568089,3755.3260924828
BTC,2018-12-04T22:59:58.000Z,3889.2921196935,3847.0204604306,4034.5315580589,3724.0033427821
BTC,2018-12-05T22:59:58.000Z,3713.5733827508,3889.292261066,3913.5317755509,3675.5414837475
BTC,2018-12-06T22:59:59.000Z,3578.2066240384,3696.3514674753,3838.1209766583,3547.0139392787
BTC,2018-12-07T22:59:59.000Z,3391.8741459694,3578.2072060032,3621.5012565288,3201.7627967705
BTC,2018-12-08T23:00:00.000Z,3452.6161853921,3391.8781755963,3475.9301775671,3251.8357967294
BTC,2018-12-09T22:59:59.000Z,3507.3063671956,3452.5884991144,3642.4148503997,3374.3669866557
BTC,2018-12-10T23:00:00.000Z,3419.7337684576,3528.1202013162,3591.2367342495,3355.6425528589
BTC,2018-12-11T22:59:58.000Z,3360.9466282566,3409.1628817491,3428.1004177574,3294.037452444
BTC,2018-12-12T22:59:59.000Z,3414.8337488292,3360.9561908129,3474.3913555499,3324.9251795167
BTC,2018-12-13T22:59:59.000Z,3263.5479129873,3427.0497290106,3435.1424732744,3233.263656101
BTC,2018-12-14T22:59:59.000Z,3212.207080727,3262.2716827669,3300.6513939453,3138.099493695
BTC,2018-12-15T23:00:00.000Z,3194.96227244,3212.2071589501,3227.8674198728,3122.3427164835
BTC,2018-12-16T22:59:58.000Z,3200.6424680869,3178.299354793,3256.6003258844,3176.3530149734
BTC,2018-12-17T22:59:59.000Z,3478.461202649,3199.1762645654,3579.8148841419,3181.7013948425
BTC,2018-12-18T22:59:58.000Z,3562.8949463603,3478.4609900005,3573.2403351297,3429.858731473
BTC,2018-12-19T22:59:59.000Z,3709.3167592101,3664.6588290579,3929.0984909421,3642.8286649922
BTC,2018-12-20T22:59:59.000Z,4065.7999528499,3709.3235319539,4160.2967260415,3662.7434387839
BTC,2018-12-21T22:59:59.000Z,3824.7397939051,4065.7736166509,4164.5506507301,3774.3236836839
BTC,2018-12-22T23:00:00.000Z,3862.7263286473,3838.2303868152,3929.8595909537,3791.9053752251
BTC,2018-12-23T22:59:59.000Z,3949.7943416583,3862.7263285159,4052.2305472168,3862.7229992528
BTC,2018-12-24T22:59:58.000Z,4054.2962598168,3942.7377761177,4241.4361339864,3942.6694475586
BTC,2018-12-25T22:59:59.000Z,3767.3500239009,4030.0034134892,4045.5720841772,3677.0436490123
BTC,2018-12-26T22:59:58.000Z,3807.1530224727,3767.8721036119,3869.4011644061,3682.6818450797
BTC,2018-12-27T22:59:58.000Z,3587.1982229208,3809.2952035809,3842.3117925732,3571.1523760499
BTC,2018-12-28T22:59:58.000Z,3865.5293004371,3587.2353507323,3945.2446489655,3558.7377173657
BTC,2018-12-31T22:59:59.000Z,3689.5646203364,3689.9723378682,3690.3067917937,3689.4751199481
BTC,2019-01-01T22:59:58.000Z,3715.5644411293,3693.3300666654,3741.8818553972,3644.8762824863
BTC,2019-01-02T22:59:59.000Z,3882.304754348,3715.5643838661,3900.7091270403,3711.2741076363
BTC,2019-01-03T23:00:00.000Z,3795.5927412969,3882.3036216798,3916.1976844374,3760.9440417808
BTC,2019-01-04T22:59:59.000Z,3812.3811076791,3781.020705993,3844.986111038,3725.7396632966
BTC,2019-01-05T23:00:00.000Z,3809.9143429619,3812.3811191955,3866.4174315002,3775.8288779968
BTC,2019-01-06T22:59:59.000Z,4014.1331870739,3797.0340970819,4063.9453560949,3758.5165264648
BTC,2019-01-07T23:00:00.000Z,3989.6317409326,4032.4591655851,4060.8647998529,3526.1392784483
BTC,2019-01-08T22:59:59.000Z,3992.9861439065,3989.6317529072,4096.3830349478,3947.0359235851
BTC,2019-01-09T23:00:00.000Z,3995.3251931641,3981.9382996592,4023.7344900783,3965.9763463782
BTC,2019-01-10T22:59:59.000Z,3617.3462911588,3995.3251807214,4025.5283108917,3570.076959892
BTC,2019-01-11T22:59:59.000Z,3606.1648903844,3617.268962197,3676.7323463205,3572.6749793622
BTC,2019-01-12T23:00:00.000Z,3611.5282378524,3609.1295656008,3644.3441048105,3564.6278890838
BTC,2019-01-13T23:00:00.000Z,3497.6693915005,3614.4208481332,3642.0477232305,3480.8328903724
BTC,2019-01-14T22:59:59.000Z,3654.3470673605,3497.6696152725,3696.0690013667,3488.7187151541
BTC,2019-01-15T22:59:59.000Z,3568.7512587366,3653.6803179504,3679.7036556421,3544.4295513188
BTC,2019-01-16T22:59:59.000Z,3593.7217397683,3568.6826659047,3662.9187293804,3567.1487961193
BTC,2019-01-17T22:59:59.000Z,3623.717336702,3603.5516365649,3644.7312977719,3546.3096872144
BTC,2019-01-18T22:59:59.000Z,3605.8551868777,3623.7175000563,3641.9610380994,3578.4253177178
BTC,2019-01-19T22:59:59.000Z,3690.9085636878,3605.8551173227,3735.3565403606,3602.420476252
BTC,2019-01-20T22:59:59.000Z,3544.2217242808,3680.2847465733,3701.4548021804,3490.7036841512
BTC,2019-01-21T22:59:59.000Z,3528.4635294479,3544.221815669,3558.2338181581,3496.6026418546
BTC,2019-01-22T23:00:00.000Z,3581.5519472363,3528.463928169,3605.7416768987,3444.6864706167
BTC,2019-01-23T22:59:59.000Z,3549.770799097,3572.6889495791,3608.8769021965,3521.835474332
BTC,2019-01-24T22:59:59.000Z,3562.9204764613,3555.8619611779,3591.5938974426,3530.5473093896
BTC,2019-01-25T22:59:59.000Z,3566.6661636996,3571.8088869481,3574.1243701222,3522.4241867044
BTC,2019-01-26T22:59:59.000Z,3563.2780095528,3566.6662254659,3648.4999031042,3541.1709868168
BTC,2019-01-27T23:00:00.000Z,3539.6209472447,3563.1602016498,3564.954936082,3481.3844702502
BTC,2019-01-28T22:59:58.000Z,3425.2621611882,3530.2037098414,3541.4171613861,3374.4639009087
BTC,2019-01-29T22:59:59.000Z,3395.0186452497,3429.7077486011,3438.0683712479,3346.1431882717
BTC,2019-01-30T23:00:00.000Z,3441.0322154158,3395.2247993224,3460.2319504376,3371.6887461729
BTC,2019-01-31T23:00:00.000Z,3420.633226576,3434.5218470937,3471.2474609692,3394.2846344068
BTC,2019-02-01T23:00:00.000Z,3439.8056988758,3412.7222187981,3454.4143010866,3375.7316830155
BTC,2019-02-02T23:00:00.000Z,3433.0352852216,3440.0768467245,3453.6943391505,3409.5411062042
BTC,2019-02-03T23:00:00.000Z,3404.499313399,3433.0448952612,3487.5719731172,3386.5793662385
BTC,2019-02-04T22:59:59.000Z,3412.2304311019,3417.0229432502,3442.6380964385,3393.9942103601
BTC,2019-02-05T23:00:00.000Z,3419.7678987458,3412.2303777078,3433.6896318768,3398.9557445455
BTC,2019-02-06T23:00:00.000Z,3367.5190315823,3428.981334945,3441.9204599448,3344.1244221554
BTC,2019-02-07T22:59:59.000Z,3360.534075862,3365.5294725506,3380.7838372438,3349.755990129
BTC,2019-02-08T22:59:59.000Z,3591.0221518825,3360.5344472195,3702.4815714913,3343.3434931607
BTC,2019-02-09T23:00:00.000Z,3617.4646801319,3621.6273862828,3638.4942900867,3590.2892237183
BTC,2019-02-10T22:59:59.000Z,3621.1540027134,3617.4645020652,3631.0382194861,3577.9800927456
BTC,2019-02-11T22:59:59.000Z,3593.1831765659,3621.1736667164,3653.1166205433,3579.4289942413
BTC,2019-02-12T22:59:59.000Z,3579.3418810265,3593.1832668492,3616.4232425127,3546.2494328416
BTC,2019-02-13T22:59:59.000Z,3569.5548327757,3589.2241478165,3625.7904946388,3556.8985517884
BTC,2019-02-14T23:00:00.000Z,3558.3968581047,3569.5548371285,3587.7735125697,3536.4280980834
BTC,2019-02-15T22:59:59.000Z,3566.2477646317,3555.1994796906,3617.5201309069,3542.4125039588
BTC,2019-02-16T22:59:59.000Z,3596.4051912371,3566.2371496053,3607.9635038149,3564.6096749623
BTC,2019-02-17T22:59:59.000Z,3606.1519884106,3596.3886153738,3662.6204110155,3558.7572134915
BTC,2019-02-18T23:00:00.000Z,3865.3181649793,3606.1329608472,3925.1213667493,3598.9242555342
BTC,2019-02-19T23:00:00.000Z,3904.4829202328,3869.8341042032,3975.8895982273,3842.3006851046
BTC,2019-02-20T22:59:59.000Z,3924.7398439211,3904.4656441042,3964.5554961653,3861.1203422816
BTC,2019-02-21T23:00:00.000Z,3889.7584851849,3924.7398438411,3979.0579285253,3870.9501631812
BTC,2019-02-22T22:59:59.000Z,3933.6075896328,3898.5078671278,3953.5348129144,3889.6196960051
BTC,2019-02-23T22:59:59.000Z,4105.1127585961,3933.6061118916,4146.0112742329,3912.7441268992
BTC,2019-02-24T22:59:59.000Z,3763.6205157956,4105.0951884909,4178.6586138045,3697.8200197762
BTC,2019-02-25T22:59:59.000Z,3819.8653414425,3763.6221670583,3852.370301297,3729.6852140889
BTC,2019-02-26T22:59:59.000Z,3797.5817895103,3819.8793160372,3831.0290648074,3762.2121951164
BTC,2019-02-27T23:00:00.000Z,3772.9363353275,3796.6372843084,3824.1658793727,3666.5240164294
BTC,2019-02-28T22:59:59.000Z,3799.678542951,3773.4414607526,3879.2311846694,3753.8000224646
BTC,2019-03-01T22:59:59.000Z,3811.6119793671,3799.3670260062,3840.0448230745,3788.9184983301
BTC,2019-03-02T22:59:59.000Z,3804.4191701095,3806.6915127875,3819.1943561235,3759.4092164743
BTC,2019-03-03T22:59:59.000Z,3782.6641011218,3807.8457559152,3818.6954813471,3766.2420482277
BTC,2019-03-04T22:59:59.000Z,3689.8628931904,3783.3550634445,3804.3536162349,3663.4777433591
BTC,2019-03-05T22:59:59.000Z,3832.0808847342,3701.0498710337,3866.7187042421,3688.6971538467
BTC,2019-03-06T22:59:59.000Z,3848.9563696825,3832.5924290751,3881.9657697745,3802.516053637
BTC,2019-03-07T22:59:59.000Z,3859.8399833296,3848.9563673107,3890.7454923564,3827.6703034796
BTC,2019-03-08T23:00:00.000Z,3828.3719040694,3859.800616241,3917.9975657866,3778.5164813299
BTC,2019-03-09T23:00:00.000Z,3898.8684595605,3841.8871376912,3948.8841402936,3832.1449117909
BTC,2019-03-10T22:59:59.000Z,3899.6558689562,3916.7561923023,3921.934211189,3865.9157812103
BTC,2019-03-11T22:59:59.000Z,3851.2491896498,3899.4592741125,3913.4555196012,3819.9289426072
BTC,2019-03-12T22:59:59.000Z,3866.2959463248,3851.6238815417,3879.9716038316,3795.675857003
BTC,2019-03-13T23:00:00.000Z,3846.2744415121,3866.295956546,3873.719094248,3823.8087959307
BTC,2019-03-14T22:59:59.000Z,3855.7443626577,3846.2744497219,3897.7257096203,3792.3919138171
BTC,2019-03-15T22:59:59.000Z,3892.0523011383,3855.7443243866,3908.2782944187,3843.4489631821
BTC,2019-03-16T22:59:59.000Z,3985.8512364813,3892.0522289395,4033.6827769674,3891.8183691166
BTC,2019-03-17T23:00:00.000Z,3970.3890446061,3989.5366651403,3992.6055063928,3931.5821801678
BTC,2019-03-18T23:00:00.000Z,3974.4157640954,3970.3835971649,4020.8924136856,3931.6740294885
BTC,2019-03-19T22:59:59.000Z,3996.037130764,3970.2819870686,4020.0070715102,3949.8929212251
BTC,2019-03-20T23:00:00.000Z,4027.7873954939,3996.0370554516,4034.5264965308,3964.7936371571
BTC,2019-03-21T22:59:59.000Z,3974.8114294551,4026.5886511868,4053.5380561331,3904.8360844785
BTC,2019-03-22T22:59:59.000Z,3987.3052249052,3974.8112480503,4002.5323162845,3957.9443157726
BTC,2019-03-23T23:00:00.000Z,3977.707443288,3977.2760394493,4006.9845681341,3961.8024253806
BTC,2019-03-24T22:59:59.000Z,3968.4387009854,3977.707443288,3990.9652916493,3940.8797442035
BTC,2019-03-25T22:59:59.000Z,3913.7817170518,3972.696581974,3982.2327641875,3903.2939295524
BTC,2019-03-26T22:59:59.000Z,3915.3753197805,3913.7817424775,3928.9794272178,3876.7208578109
BTC,2019-03-27T23:00:00.000Z,4018.5905096995,3925.8653589823,4030.3576407268,3914.5777080645
BTC,2019-03-28T22:59:59.000Z,4008.3708718477,4018.5905096995,4033.3865237994,3990.0086156216
BTC,2019-03-29T23:00:00.000Z,4080.2601141916,4008.3710697461,4100.1491192074,4006.619168948
BTC,2019-03-30T23:00:00.000Z,4081.2216046987,4090.7504094242,4128.4151017141,4030.0612567554
BTC,2019-03-31T22:59:59.000Z,4094.7047913777,4081.2216046987,4104.5362539203,4073.2454564109
BTC,2019-04-01T22:59:58.000Z,4135.1849399747,4094.7047913777,4148.6617997836,4052.6016759166
BTC,2019-04-02T22:59:58.000Z,4818.7706353498,4135.182904792,4961.78030632,4132.5566599939
BTC,2019-04-03T22:59:58.000Z,5102.1507526415,4818.7735040301,5325.2338770174,4810.2449740699
BTC,2019-04-04T22:59:59.000Z,4875.5994313973,4966.9016298723,5071.5896135415,4787.7079940292
BTC,2019-04-05T22:59:59.000Z,5030.9332705867,4875.5961465511,5060.7032027976,4875.5961465511
