Date,Currency,Open,High,Low,Close,Volume
2018-05-21 22:00:00,USD,8380.0,8405.0,8362.52,8405.0,180.7555581
2018-05-21 23:00:00,USD,8405.0,8418.65,8389.8,8395.71,56.89643511
2018-05-22 00:00:00,USD,8395.71,8402.79,8338.31,8367.81,91.90251115
2018-05-22 01:00:00,USD,8367.81,8367.82,8260.09,8286.55,119.2784996
2018-05-22 02:00:00,USD,8286.55,8317.7,8277.67,8300.5,129.2473383
2018-05-22 03:00:00,USD,8300.5,8334.35,8292.63,8329.95,114.70552759999998
2018-05-22 04:00:00,USD,8329.95,8330.5,8285.0,8292.49,124.3696298
2018-05-22 05:00:00,USD,8292.49,8311.26,8277.27,8298.49,103.6384714
2018-05-22 06:00:00,USD,8298.49,8355.01,8288.01,8321.98,265.4889672
2018-05-22 07:00:00,USD,8321.98,8339.81,8302.41,8315.0,188.0492415
2018-05-22 08:00:00,USD,8315.0,8315.0,8296.0,8296.0,62.69943231
2018-05-22 09:00:00,USD,8296.0,8296.01,8221.49,8229.94,100.69884559999998
2018-05-22 10:00:00,USD,8229.94,8260.0,8229.94,8250.0,48.03286435
2018-05-22 11:00:00,USD,8250.0,8258.43,8196.16,8196.17,93.68715289
2018-05-22 12:00:00,USD,8196.17,8210.0,8144.99,8168.03,164.9617708
2018-05-22 13:00:00,USD,8168.03,8229.82,8168.03,8211.83,90.92601065
2018-05-22 14:00:00,USD,8211.83,8244.0,8204.89,8229.44,74.67251215
2018-05-22 15:00:00,USD,8229.44,8244.86,8208.46,8229.91,32.19341514
2018-05-22 16:00:00,USD,8229.91,8244.0,8213.41,8217.5,25.63066532
2018-05-22 17:00:00,USD,8217.5,8234.02,8199.01,8206.37,73.99894676
2018-05-22 18:00:00,USD,8206.37,8216.78,8186.03,8204.38,43.96028008
2018-05-22 19:00:00,USD,8204.38,8218.12,8149.63,8179.84,368.6694288
2018-05-22 20:00:00,USD,8179.84,8196.22,8075.0,8104.52,248.9513904
2018-05-22 21:00:00,USD,8104.52,8107.0,8062.01,8069.99,156.3289835
2018-05-22 22:00:00,USD,8069.99,8099.5,7955.01,7967.6,375.8569413
2018-05-22 23:00:00,USD,7967.6,8029.71,7967.6,7985.77,85.33983157
2018-05-23 00:00:00,USD,7985.77,8026.37,7950.08,7970.93,191.08346519999998
2018-05-23 01:00:00,USD,7970.93,7970.93,7870.0,7902.0,325.4998221
2018-05-23 02:00:00,USD,7902.0,7924.77,7880.7,7909.6,83.8817097
2018-05-23 03:00:00,USD,7909.6,7964.23,7895.49,7955.56,121.3332851
2018-05-23 04:00:00,USD,7955.56,7955.56,7881.0,7898.98,124.4176327
2018-05-23 05:00:00,USD,7898.98,7930.83,7891.8,7917.77,45.44899841
2018-05-23 06:00:00,USD,7917.77,7949.82,7908.05,7949.81,120.9348257
2018-05-23 07:00:00,USD,7949.81,7953.06,7815.0,7857.25,292.2754082
2018-05-23 08:00:00,USD,7857.25,7881.09,7813.64,7849.03,153.9275596
2018-05-23 09:00:00,USD,7849.03,7865.56,7813.64,7859.71,99.95837805
2018-05-23 10:00:00,USD,7859.71,7911.5,7842.32,7850.5,75.64237009
2018-05-23 11:00:00,USD,7850.5,7875.01,7812.49,7866.02,80.69785857
2018-05-23 12:00:00,USD,7866.02,7931.18,7855.0,7915.93,109.565504
2018-05-23 13:00:00,USD,7915.93,7936.99,7880.0,7905.89,126.72536140000001
2018-05-23 14:00:00,USD,7905.89,7905.91,7862.41,7886.71,191.04880669999997
2018-05-23 15:00:00,USD,7886.71,7900.01,7660.24,7707.24,528.699828
2018-05-23 16:00:00,USD,7707.24,7712.97,7542.22,7615.01,580.9297087
2018-05-23 17:00:00,USD,7615.01,7632.96,7438.43,7516.99,638.746505
2018-05-23 18:00:00,USD,7516.99,7550.0,7450.51,7490.45,529.4329879
2018-05-23 19:00:00,USD,7490.45,7613.11,7490.45,7594.0,279.2554772
2018-05-23 20:00:00,USD,7594.0,7650.0,7525.91,7571.95,656.5873859000001
2018-05-23 21:00:00,USD,7571.95,7641.99,7561.0,7641.99,56.52098285
2018-05-23 22:00:00,USD,7641.99,7645.12,7537.0,7545.53,221.5830159
2018-05-23 23:00:00,USD,7545.53,7572.26,7461.85,7497.47,278.6190273
2018-05-24 00:00:00,USD,7497.47,7614.45,7497.47,7581.0,96.98142149
2018-05-24 01:00:00,USD,7581.0,7661.56,7575.0,7600.99,445.6746273
2018-05-24 02:00:00,USD,7600.99,7629.03,7564.99,7583.64,206.5556098
2018-05-24 03:00:00,USD,7583.64,7649.82,7573.56,7619.0,360.9619602
2018-05-24 04:00:00,USD,7619.0,7746.18,7616.91,7730.38,303.4801046
2018-05-24 05:00:00,USD,7730.38,7730.93,7674.92,7690.61,74.82002582
2018-05-24 06:00:00,USD,7690.61,7700.0,7627.0,7653.91,190.4691733
2018-05-24 07:00:00,USD,7653.91,7680.67,7541.01,7557.84,322.66934
2018-05-24 08:00:00,USD,7557.84,7564.5,7380.0,7411.75,360.4815244
2018-05-24 09:00:00,USD,7411.75,7424.67,7268.99,7379.0,190.0859263
2018-05-24 10:00:00,USD,7379.0,7400.0,7300.01,7340.52,161.3336763
2018-05-24 11:00:00,USD,7340.52,7398.5,7340.52,7362.92,146.7967305
2018-05-24 12:00:00,USD,7362.92,7538.79,7269.53,7508.22,479.1126761
2018-05-24 13:00:00,USD,7508.22,7539.57,7485.0,7493.96,252.60480570000001
2018-05-24 14:00:00,USD,7493.96,7586.14,7470.0,7512.99,325.9239125
2018-05-24 15:00:00,USD,7512.99,7570.55,7489.96,7565.7,165.1328921
2018-05-24 16:00:00,USD,7565.7,7566.12,7487.5,7522.31,160.2358965
2018-05-24 17:00:00,USD,7522.31,7545.67,7450.0,7514.86,147.4348438
2018-05-24 18:00:00,USD,7514.86,7600.0,7489.08,7585.99,213.7748346
2018-05-24 19:00:00,USD,7585.99,7628.15,7562.66,7592.01,250.18762230000002
2018-05-24 20:00:00,USD,7592.01,7592.01,7491.1,7557.0,212.3131137
2018-05-24 21:00:00,USD,7557.0,7565.76,7480.01,7530.86,81.43091894
2018-05-24 22:00:00,USD,7530.86,7596.39,7530.86,7580.0,51.9328528
2018-05-24 23:00:00,USD,7580.0,7621.5,7546.75,7572.49,86.92204732
2018-05-25 00:00:00,USD,7572.49,7586.83,7535.52,7558.4,60.15826838
2018-05-25 01:00:00,USD,7558.4,7575.13,7531.15,7572.48,182.77038180000002
2018-05-25 02:00:00,USD,7572.48,7659.97,7570.0,7633.1,350.534693
2018-05-25 03:00:00,USD,7633.1,7633.1,7579.0,7601.19,191.2186716
2018-05-25 04:00:00,USD,7601.19,7619.0,7573.36,7600.0,97.31753702
2018-05-25 05:00:00,USD,7600.0,7633.09,7586.07,7626.69,52.94707214
2018-05-25 06:00:00,USD,7626.69,7655.52,7494.98,7515.41,206.92588769999998
2018-05-25 07:00:00,USD,7515.41,7531.31,7391.22,7431.14,598.0701331
2018-05-25 08:00:00,USD,7431.14,7466.66,7396.13,7458.5,280.4634592
2018-05-25 09:00:00,USD,7458.5,7458.82,7400.01,7424.19,123.08720919999999
2018-05-25 10:00:00,USD,7424.19,7475.92,7322.29,7379.03,245.67557599999998
2018-05-25 11:00:00,USD,7379.03,7485.14,7331.87,7454.5,278.0504135
2018-05-25 12:00:00,USD,7454.5,7541.92,7454.5,7509.91,201.8068073
2018-05-25 13:00:00,USD,7509.91,7511.99,7464.5,7487.92,235.32635209999998
2018-05-25 14:00:00,USD,7487.92,7518.89,7467.5,7467.5,121.152358
2018-05-25 15:00:00,USD,7467.5,7520.23,7430.0,7502.35,206.2211946
2018-05-25 16:00:00,USD,7502.35,7504.99,7465.0,7465.0,58.89911233
2018-05-25 17:00:00,USD,7465.0,7488.48,7412.84,7430.51,208.9784639
2018-05-25 18:00:00,USD,7430.51,7456.5,7401.0,7432.15,263.7308729
2018-05-25 19:00:00,USD,7432.15,7440.37,7377.31,7435.98,159.76351
2018-05-25 20:00:00,USD,7435.98,7465.96,7408.0,7451.2,371.4388838
2018-05-25 21:00:00,USD,7451.2,7464.05,7419.01,7438.24,61.18150469
2018-05-25 22:00:00,USD,7438.24,7450.58,7360.0,7392.0,88.67882648
2018-05-25 23:00:00,USD,7392.0,7491.0,7384.99,7462.65,62.31364621
2018-05-26 00:00:00,USD,7462.65,7472.22,7425.01,7452.36,29.62837228
2018-05-26 01:00:00,USD,7452.36,7473.72,7430.0,7452.22,83.32230178
2018-05-26 02:00:00,USD,7452.22,7460.09,7424.99,7436.69,98.50043705
2018-05-26 03:00:00,USD,7436.69,7460.46,7426.02,7449.1,151.5846815
2018-05-26 04:00:00,USD,7449.1,7449.1,7382.0,7396.79,85.2604474
2018-05-26 05:00:00,USD,7396.79,7444.21,7382.01,7443.3,84.68211895
2018-05-26 06:00:00,USD,7443.3,7444.21,7418.0,7420.0,1.3984358780000001
2018-05-26 07:00:00,USD,7420.0,7647.46,7415.26,7550.0,413.0967184
2018-05-26 08:00:00,USD,7550.0,7565.0,7507.16,7542.0,185.5916785
2018-05-26 09:00:00,USD,7542.0,7555.99,7537.23,7543.51,5.5071341579999995
2018-05-26 10:00:00,USD,7543.51,7547.03,7516.93,7537.98,31.57619733
2018-05-26 11:00:00,USD,7537.98,7552.06,7532.0,7532.0,10.86136797
2018-05-26 12:00:00,USD,7532.0,7549.1,7483.75,7519.5,147.1188554
2018-05-26 13:00:00,USD,7519.5,7553.68,7511.16,7540.0,20.29012839
2018-05-26 14:00:00,USD,7540.0,7540.0,7517.53,7520.0,7.971319418999999
2018-05-26 15:00:00,USD,7520.0,7539.52,7520.0,7539.52,10.22958546
2018-05-26 16:00:00,USD,7539.52,7540.0,7519.74,7525.06,18.91225696
2018-05-26 17:00:00,USD,7525.06,7564.22,7525.06,7555.5,10.36654359
2018-05-26 18:00:00,USD,7555.5,7555.5,7537.77,7549.44,17.57788545
2018-05-26 19:00:00,USD,7549.44,7557.29,7525.0,7525.0,8.854713854
2018-05-26 20:00:00,USD,7525.0,7541.04,7525.0,7526.01,20.97973877
2018-05-26 21:00:00,USD,7526.01,7635.89,7460.01,7460.01,205.10170459999998
2018-05-26 22:00:00,USD,7460.01,7460.01,7300.01,7317.53,98.89884076
2018-05-26 23:00:00,USD,7317.53,7350.0,7300.51,7333.2,45.65914697
2018-05-27 00:00:00,USD,7333.2,7333.2,7208.1,7263.69,176.4016374
2018-05-27 01:00:00,USD,7263.69,7311.39,7252.79,7275.48,143.49285790000002
2018-05-27 02:00:00,USD,7275.48,7334.98,7275.48,7306.79,85.61911427
2018-05-27 03:00:00,USD,7306.79,7306.79,7271.04,7299.5,34.97856892
2018-05-27 04:00:00,USD,7299.5,7314.94,7288.64,7304.3,6.498035607
2018-05-27 05:00:00,USD,7304.3,7305.26,7255.0,7273.0,26.6261773
2018-05-27 06:00:00,USD,7273.0,7308.11,7272.5,7298.06,13.36384507
2018-05-27 07:00:00,USD,7298.06,7339.99,7274.21,7319.22,44.85300845
2018-05-27 08:00:00,USD,7319.22,7327.04,7230.78,7293.03,54.56629116
2018-05-27 09:00:00,USD,7293.03,7333.48,7293.03,7311.41,18.44977548
2018-05-27 10:00:00,USD,7311.41,7395.06,7302.96,7326.39,98.23339824
2018-05-27 11:00:00,USD,7326.39,7348.01,7298.4,7334.02,10.62958085
2018-05-27 12:00:00,USD,7334.02,7336.03,7300.01,7304.01,7.08690757
2018-05-27 13:00:00,USD,7304.01,7309.99,7279.5,7300.0,31.18972537
2018-05-27 14:00:00,USD,7300.0,7355.87,7288.01,7340.0,55.01127710000001
2018-05-27 15:00:00,USD,7340.0,7354.73,7326.41,7339.71,12.4542811
2018-05-27 16:00:00,USD,7339.71,7361.89,7330.01,7348.65,29.19253451
2018-05-27 17:00:00,USD,7348.65,7359.19,7330.54,7356.55,11.06821491
2018-05-27 18:00:00,USD,7356.55,7400.0,7280.01,7288.48,77.83570308
2018-05-27 19:00:00,USD,7288.48,7305.02,7280.51,7299.28,7.70898956
2018-05-27 20:00:00,USD,7299.28,7331.46,7296.0,7317.92,6.02540594
2018-05-27 21:00:00,USD,7317.92,7339.73,7309.5,7330.0,12.43766755
2018-05-27 22:00:00,USD,7330.0,7350.42,7314.75,7345.0,21.98128736
2018-05-27 23:00:00,USD,7345.0,7379.99,7319.59,7349.12,36.17831744
2018-05-28 00:00:00,USD,7349.12,7375.0,7326.47,7361.31,107.1237223
2018-05-28 01:00:00,USD,7361.31,7385.0,7318.5,7367.7,208.47506059999998
2018-05-28 02:00:00,USD,7367.7,7371.28,7354.63,7369.37,19.18690209
2018-05-28 03:00:00,USD,7369.37,7445.89,7363.11,7387.0,102.20540240000001
2018-05-28 04:00:00,USD,7387.0,7390.41,7309.05,7341.2,76.41780639
2018-05-28 05:00:00,USD,7341.2,7356.0,7167.16,7191.29,575.294413
2018-05-28 06:00:00,USD,7191.29,7228.13,7178.46,7217.17,160.7235926
2018-05-28 07:00:00,USD,7217.17,7239.49,7210.0,7231.59,36.93271951
2018-05-28 08:00:00,USD,7231.59,7231.59,7205.0,7222.06,66.0178507
2018-05-28 09:00:00,USD,7222.06,7237.83,7221.38,7230.15,19.88886437
2018-05-28 10:00:00,USD,7230.15,7233.32,7205.85,7219.7,7.689466237
2018-05-28 11:00:00,USD,7219.7,7222.32,7209.31,7220.51,25.90777905
2018-05-28 12:00:00,USD,7220.51,7310.08,7185.0,7299.97,149.070225
2018-05-28 13:00:00,USD,7299.97,7299.97,7254.99,7268.08,69.60779858
2018-05-28 14:00:00,USD,7268.08,7274.47,7230.77,7249.84,96.74753571
2018-05-28 15:00:00,USD,7249.84,7267.33,7215.0,7224.86,32.61395909
2018-05-28 16:00:00,USD,7224.86,7238.09,7200.01,7212.19,122.6614163
2018-05-28 17:00:00,USD,7212.19,7230.0,7200.0,7230.0,36.85360641
2018-05-28 18:00:00,USD,7230.0,7250.0,7202.0,7205.19,22.37500241
2018-05-28 19:00:00,USD,7205.19,7260.73,7200.0,7225.01,78.21617174
2018-05-28 20:00:00,USD,7225.01,7245.0,7200.0,7213.7,63.10531636
2018-05-28 21:00:00,USD,7213.7,7213.7,7131.0,7156.52,273.1581483
2018-05-28 22:00:00,USD,7156.52,7156.52,7076.6,7149.63,122.07698870000002
2018-05-28 23:00:00,USD,7149.63,7149.63,7095.67,7098.11,37.00174034
2018-05-29 00:00:00,USD,7098.11,7137.35,7098.11,7119.73,19.23525828
2018-05-29 01:00:00,USD,7119.73,7126.0,7055.94,7118.69,81.99323917
2018-05-29 02:00:00,USD,7118.69,7118.69,7072.22,7101.12,48.85491033
2018-05-29 03:00:00,USD,7101.12,7124.81,7099.81,7117.01,26.64487124
2018-05-29 04:00:00,USD,7117.01,7124.86,7098.36,7119.0,56.10179362
2018-05-29 05:00:00,USD,7119.0,7119.0,7059.84,7100.01,144.0677819
2018-05-29 06:00:00,USD,7100.01,7113.08,7088.31,7096.71,40.99962864
2018-05-29 07:00:00,USD,7096.71,7147.66,7093.58,7135.0,149.7201845
2018-05-29 08:00:00,USD,7135.0,7135.0,7100.66,7115.0,239.7336599
2018-05-29 09:00:00,USD,7115.0,7125.0,7090.01,7124.99,125.1452939
2018-05-29 10:00:00,USD,7124.99,7199.65,7109.97,7173.22,156.1730273
2018-05-29 11:00:00,USD,7173.22,7471.11,7173.22,7397.4,506.4335207
2018-05-29 12:00:00,USD,7397.4,7443.43,7385.0,7404.07,68.33538592
2018-05-29 13:00:00,USD,7404.07,7474.0,7404.07,7452.9,114.58827109999999
2018-05-29 14:00:00,USD,7452.9,7474.67,7404.73,7421.42,28.11926918
2018-05-29 15:00:00,USD,7421.42,7434.8,7385.62,7424.9,86.68349817
2018-05-29 16:00:00,USD,7424.9,7447.42,7417.33,7435.11,329.7882443
2018-05-29 17:00:00,USD,7435.11,7531.21,7410.0,7517.99,546.6325456000001
2018-05-29 18:00:00,USD,7517.99,7523.5,7440.0,7457.04,215.9615111
2018-05-29 19:00:00,USD,7457.04,7474.5,7453.8,7469.81,48.49614118
2018-05-29 20:00:00,USD,7469.81,7523.0,7459.92,7499.5,236.2217744
2018-05-29 21:00:00,USD,7499.5,7513.44,7485.0,7492.04,34.37424149
2018-05-29 22:00:00,USD,7492.04,7492.04,7400.0,7414.68,145.49023390000002
2018-05-29 23:00:00,USD,7414.68,7470.49,7413.5,7460.0,80.68318731
2018-05-30 00:00:00,USD,7460.0,7511.12,7444.01,7488.07,81.76209466
2018-05-30 01:00:00,USD,7488.07,7567.72,7488.07,7511.03,219.66479089999999
2018-05-30 02:00:00,USD,7511.03,7556.66,7501.0,7509.86,176.4210991
2018-05-30 03:00:00,USD,7509.86,7512.55,7477.88,7494.19,87.91619211
2018-05-30 04:00:00,USD,7494.19,7509.84,7472.0,7491.21,66.85708017
2018-05-30 05:00:00,USD,7491.21,7512.77,7491.2,7497.76,29.18126148
2018-05-30 06:00:00,USD,7497.76,7533.42,7431.0,7457.48,124.22479399999999
2018-05-30 07:00:00,USD,7457.48,7500.5,7454.0,7489.92,44.73307082
2018-05-30 08:00:00,USD,7489.92,7491.79,7453.0,7476.59,24.64872571
2018-05-30 09:00:00,USD,7476.59,7506.01,7465.0,7486.09,24.78449609
2018-05-30 10:00:00,USD,7486.09,7514.0,7480.0,7495.62,16.04768985
2018-05-30 11:00:00,USD,7495.62,7546.29,7494.0,7502.66,30.44537473
2018-05-30 12:00:00,USD,7502.66,7533.0,7496.0,7525.82,30.82635933
2018-05-30 13:00:00,USD,7525.82,7528.0,7491.0,7509.0,34.47473935
2018-05-30 14:00:00,USD,7509.0,7509.0,7338.15,7383.79,255.53207949999998
2018-05-30 15:00:00,USD,7383.79,7383.79,7307.22,7336.0,175.0098946
2018-05-30 16:00:00,USD,7336.0,7351.01,7268.76,7303.15,123.35345579999999
2018-05-30 17:00:00,USD,7303.15,7321.45,7288.0,7318.5,79.40191271
2018-05-30 18:00:00,USD,7318.5,7338.5,7300.0,7301.68,140.16560719999998
2018-05-30 19:00:00,USD,7301.68,7316.5,7294.51,7316.01,52.93580314
2018-05-30 20:00:00,USD,7316.01,7352.73,7306.24,7338.94,258.7059593
2018-05-30 21:00:00,USD,7338.94,7355.2,7330.0,7339.61,97.31766423
2018-05-30 22:00:00,USD,7339.61,7363.07,7335.0,7350.0,126.00746200000002
2018-05-30 23:00:00,USD,7350.0,7396.5,7349.77,7387.88,152.454548
2018-05-31 00:00:00,USD,7387.88,7387.88,7349.44,7360.0,115.29212759999999
2018-05-31 01:00:00,USD,7360.0,7368.58,7340.0,7356.05,275.3854579
2018-05-31 02:00:00,USD,7356.05,7360.68,7344.39,7353.37,100.01818399999999
2018-05-31 03:00:00,USD,7353.37,7384.99,7352.0,7372.14,95.33819787
2018-05-31 04:00:00,USD,7372.14,7505.98,7367.44,7492.0,248.5982185
2018-05-31 05:00:00,USD,7492.0,7509.98,7480.6,7497.2,52.07233706
2018-05-31 06:00:00,USD,7497.2,7616.63,7492.0,7568.32,244.80311949999998
2018-05-31 07:00:00,USD,7568.32,7576.35,7557.07,7570.0,43.80871093
2018-05-31 08:00:00,USD,7570.0,7573.0,7506.16,7541.5,53.20339718
2018-05-31 09:00:00,USD,7541.5,7563.24,7529.29,7531.05,51.41816628
2018-05-31 10:00:00,USD,7531.05,7550.0,7510.07,7549.99,73.724691
2018-05-31 11:00:00,USD,7549.99,7560.0,7531.34,7536.99,47.55780851
2018-05-31 12:00:00,USD,7536.99,7574.42,7534.94,7543.44,84.72032
2018-05-31 13:00:00,USD,7543.44,7545.07,7502.63,7534.93,95.80248243
2018-05-31 14:00:00,USD,7534.93,7555.03,7521.1,7549.3,100.3973287
2018-05-31 15:00:00,USD,7549.3,7584.33,7545.4,7557.65,62.34900531
2018-05-31 16:00:00,USD,7557.65,7557.65,7531.5,7543.69,51.4646189
2018-05-31 17:00:00,USD,7543.69,7590.0,7543.69,7573.0,152.980356
2018-05-31 18:00:00,USD,7573.0,7590.0,7555.0,7555.01,64.13048444
2018-05-31 19:00:00,USD,7555.01,7559.65,7530.6,7530.61,40.27988074
2018-05-31 20:00:00,USD,7530.61,7557.89,7525.0,7540.57,230.1445483
2018-05-31 21:00:00,USD,7540.57,7560.5,7532.49,7550.43,37.3416597
2018-05-31 22:00:00,USD,7550.43,7551.0,7430.01,7445.22,276.1214916
2018-05-31 23:00:00,USD,7445.22,7490.0,7444.23,7484.84,42.15549611
2018-06-01 00:00:00,USD,7484.84,7526.5,7484.84,7500.02,65.78202999
2018-06-01 01:00:00,USD,7500.02,7506.59,7484.95,7501.35,89.19548731
2018-06-01 02:00:00,USD,7501.35,7529.11,7491.17,7491.17,72.86004078
2018-06-01 03:00:00,USD,7491.17,7508.41,7460.25,7498.45,293.11297
2018-06-01 04:00:00,USD,7498.45,7500.03,7475.0,7493.82,148.1455487
2018-06-01 05:00:00,USD,7493.82,7505.0,7489.65,7497.86,128.4730078
2018-06-01 06:00:00,USD,7497.86,7578.0,7492.36,7549.62,178.91287780000002
2018-06-01 07:00:00,USD,7549.62,7616.63,7549.62,7571.57,149.89823669999998
2018-06-01 08:00:00,USD,7571.57,7599.5,7559.68,7595.01,121.44900439999999
2018-06-01 09:00:00,USD,7595.01,7599.34,7532.0,7535.1,118.5759936
2018-06-01 10:00:00,USD,7535.1,7547.5,7527.06,7545.0,14.70683104
2018-06-01 11:00:00,USD,7545.0,7564.28,7358.0,7358.0,409.17661200000003
2018-06-01 12:00:00,USD,7358.0,7419.8,7356.08,7405.27,124.28695459999999
2018-06-01 13:00:00,USD,7405.27,7424.06,7403.0,7415.01,94.46502231
2018-06-01 14:00:00,USD,7415.01,7435.07,7414.6,7420.45,70.24165283
2018-06-01 15:00:00,USD,7420.45,7449.99,7392.01,7440.24,176.4432421
2018-06-01 16:00:00,USD,7440.24,7450.0,7430.01,7440.91,39.10419156
2018-06-01 17:00:00,USD,7440.91,7440.91,7406.01,7427.58,88.67550936
2018-06-01 18:00:00,USD,7427.58,7429.99,7394.56,7397.3,150.6207424
2018-06-01 19:00:00,USD,7397.3,7451.29,7397.3,7441.51,37.20521266
2018-06-01 20:00:00,USD,7441.51,7448.44,7405.25,7442.01,235.68951299999998
2018-06-01 21:00:00,USD,7442.01,7450.0,7439.0,7440.0,35.07876334
2018-06-01 22:00:00,USD,7440.0,7524.93,7438.5,7509.98,50.45562202
2018-06-01 23:00:00,USD,7509.98,7530.2,7506.99,7521.01,41.19772069
2018-06-02 00:00:00,USD,7521.01,7531.56,7441.0,7459.53,34.12094889
2018-06-02 01:00:00,USD,7459.53,7498.18,7459.53,7492.34,30.93479389
2018-06-02 02:00:00,USD,7492.34,7510.01,7488.0,7492.52,42.55570459
2018-06-02 03:00:00,USD,7492.52,7510.0,7490.84,7497.34,29.14414275
2018-06-02 04:00:00,USD,7497.34,7504.69,7486.01,7490.03,42.09338694
2018-06-02 05:00:00,USD,7490.03,7531.14,7489.75,7520.72,31.85951937
2018-06-02 06:00:00,USD,7520.72,7698.92,7455.5,7659.45,411.11634100000003
2018-06-02 07:00:00,USD,7659.45,7675.69,7633.32,7655.56,101.83763540000001
2018-06-02 08:00:00,USD,7655.56,7690.0,7640.44,7648.99,31.20238775
2018-06-02 09:00:00,USD,7648.99,7665.81,7630.0,7662.68,27.98291286
2018-06-02 10:00:00,USD,7662.68,7665.0,7643.0,7648.5,27.17424761
2018-06-02 11:00:00,USD,7648.5,7661.52,7604.49,7642.82,63.70565286
2018-06-02 12:00:00,USD,7642.82,7647.74,7631.04,7637.98,307.275609
2018-06-02 13:00:00,USD,7637.98,7649.99,7614.52,7637.0,63.88607786
2018-06-02 14:00:00,USD,7637.0,7649.88,7620.5,7649.88,44.82040664
2018-06-02 15:00:00,USD,7649.88,7669.99,7576.08,7618.81,131.2645911
2018-06-02 16:00:00,USD,7618.81,7635.07,7600.0,7630.51,22.33943063
2018-06-02 17:00:00,USD,7630.51,7651.68,7625.81,7635.57,20.55697835
